sr,rr,t,lm,bo,rem,sh,hr,sl
,,,,97.79215616643722,,,64.84069954870361,2
,,,,95.54031143487336,,,71.9005351679623,1
,,,,97.66301540514866,,,66.22162226487958,0
,,,,97.4503905005351,,,58.88351807118748,4
,,,,94.80652854869096,,,66.74269104012247,3
,,,,97.3625834864466,,,82.6952389617693,2
,,,,,,,66.97123907083176,1
,,,,100.0,,,72.1699719842955,1
,,,,98.53803708449226,,,106.41977179659229,4
,,,,100.0,,,91.12756098425976,
,,,,94.17946577723822,,,78.41783940768039,3
,,,,95.93099960127586,,,78.91480395480477,1
,,,,96.55478650355614,,,64.3453387781056,4
,,,,96.37641545656776,,,68.7012851652714,4
,,,,98.62486990143717,,,70.84068622869522,3
,,,,97.4250936361801,,,76.57510822338203,4
,,,,,,,74.33825988492312,2
,,,,100.0,,,58.07332116142695,4
,,,,98.38349510105871,,,83.94063235684185,2
,,,,93.9590873165687,,,66.39760265590711,1
,,,,99.45261823641088,,,103.83518756499969,0
,,,,100.0,,,93.74445471255216,0
,,,,99.45500842688864,,,50.07671087337066,4
,,,,95.93192622127168,,,71.20185227690159,3
,,,,97.1059887203932,,,99.12424737895626,2
,,,,99.62561002781834,,,84.94051906995952,3
,,,,96.12010807262324,,,76.33610067419599,0
,,,,97.69189024899822,,,40.121512140783,0
,,,,96.19358613500148,,,71.73649125298914,1
,,,,99.17921399864838,,,78.15543427123372,1
,,,,99.61790403470974,,,44.16041416960871,3
,,,,100.0,,,84.20065209049326,0
,,,,100.0,,,64.47233208942667,4
,,,,100.0,,,79.51945617459845,2
,,,,100.0,,,76.97739263221672,4
,,,,95.20505672557192,,,71.16858520527202,4
,,,,96.44201735747772,,,86.87353302416764,0
,,,,96.17128260102989,,,79.2193101636078,0
,,,,98.3285898187697,,,115.73846179568152,0
,,,,96.73353037302758,,,101.6687089568418,0
,,,,97.2357675422127,,,59.81329503020327,1
,,,,100.0,,,92.80224035133077,
,,,,99.10384255322316,,,63.950516967004376,0
,,,,97.00727410576852,,,57.38532245257012,4
,,,,99.57805648018808,,,52.85816092630964,0
,,,,98.57794792284956,,,69.62766111041384,4
,,,,98.5850770602376,,,90.08807953112432,2
,,,,99.3375951879225,,,,1
,,,,93.09350575435364,,,82.6268825422258,4
,,,,96.21233545244564,,,40.0,4
,,,,95.96178616250472,,,71.5647475884267,3
,,,,98.06513650054218,,,59.21268817324575,0
,,,,99.53609888861212,,,51.30028614008431,3
,,,,96.9669283252129,,,56.94212367910794,1
,,,,96.13010029988118,,,76.06387546054229,3
,,,,93.66249788102124,,,84.86641362817,4
,,,,98.73999110357062,,,61.34403474571206,4
,,,,95.64357098665026,,,83.83629112461897,4
,,,,98.60817712408269,,,87.24618596485672,1
,,,,96.22672236993316,,,79.94427351597213,3
,,,,99.10912419743296,,,62.12612816305158,3
,,,,98.7324790230494,,,67.53988638596344,1
,,,,94.44043918601844,,,,0
,,,,99.74642095891562,,,64.26469437857185,0
,,,,98.5952571713756,,,84.69962485099622,2
,,,,100.0,,,,0
,,,,95.22508963918904,,,80.71426333818113,1
,,,,95.78173116031542,,,88.60408979549685,1
,,,,97.22348869325872,,,77.87196153342104,2
,,,,97.68602935494836,,,60.14271301128516,4
,,,,97.45939638189186,,,50.54348810508845,0
,,,,94.09842657591784,,,58.390877175531074,0
,,,,98.53046762346892,,,82.310862800927,2
,,,,97.4299537355967,,,71.91059156266252,0
,,,,97.2383995639298,,,65.99215899029284,2
,,,,98.03372128080326,,,80.96602865498505,0
,,,,98.48625757162571,,,45.21057852464843,0
,,,,97.759910003833,,,71.06780190419128,3
,,,,96.05909623737745,,,58.39909112740365,3
,,,,95.23039696570036,,,54.74200505036603,1
,,,,99.76358182767176,,,67.28129310239163,2
,,,,96.03467573849636,,,112.082571770438,3
,,,,95.50721538126984,,,84.48217062656367,2
,,,,98.04241711215307,,,58.04102155169375,0
,,,,98.95663892384054,,,93.16377070972506,0
,,,,100.0,,,55.39996153535309,2
,,,,96.24619259914763,,,,3
,,,,96.5298561234548,,,61.77709036871732,4
,,,,98.41322186185346,,,76.64304472448025,3
,,,,99.28108914796547,,,106.2844288310337,3
,,,,96.82875783070293,,,69.74442591553847,1
,,,,99.31177531494532,,,102.56615422950588,0
,,,,96.7985669083803,,,73.9179618573563,4
,,,,98.23876355741972,,,73.69342191962205,0
,,,,95.37614858482874,,,61.70884977063477,3
,,,,98.83845317827507,,,96.18621796827496,4
,,,,99.01991168923766,,,67.56589639000406,4
,,,,98.399243359784,,,103.5773559026412,4
,,,,94.24357056948875,,,65.58336448299569,4
,,,,97.2029752707968,,,68.17049384955,3
,,,,98.7188635193829,,,90.05932025086422,1
,,,,96.41247010319844,,,73.37284022358581,4
,,,,100.0,,,79.32639652795973,0
,,,,100.0,,,55.3649791689432,0
,,,,96.2416318318394,,,76.65305474019455,0
,,,,99.25501340329238,,,80.56600997504314,0
,,,,97.69044050433968,,,100.86443171150188,2
,,,,98.89183518008863,,,67.8236040015795,0
,,,,97.77189333734304,,,80.06248519903544,3
,,,,97.62923165736564,,,93.15331547275734,1
,,,,97.07738214981411,,,75.63936606633409,3
,,,,99.02894999359704,,,91.2925516096688,3
,,,,94.97500481134774,,,112.4741006893364,3
,,,,96.59854688763924,,,75.44378140093609,4
,,,,98.16344700601992,,,94.85445252832396,3
,,,,96.80251281834111,,,82.72263289310175,
,,,,100.0,,,87.86169582264826,2
,,,,99.08702998429382,,,85.57518856869957,2
,,,,95.85207575106486,,,90.99748972064413,1
,,,,,,,90.00436605780446,2
,,,,99.56989871179996,,,73.94596448734994,1
,,,,98.61238273654884,,,66.66034310675414,4
,,,,97.74942335649185,,,81.38063371884763,2
,,,,97.69984574232588,,,53.20358093157201,2
,,,,100.0,,,84.27933261147645,3
,,,,95.33533058503912,,,86.18817752319657,3
,,,,100.0,,,72.31712844088592,4
,,,,98.41094000117836,,,75.66270740474044,3
,,,,100.0,,,88.67788717285089,3
,,,,97.93451981766457,,,86.20720687264453,0
,,,,100.0,,,,1
,,,,96.73485528720562,,,86.6550444377592,1
,,,,98.15435714782124,,,76.59455174510109,4
,,,,99.63070364401284,,,74.77689255763546,
,,,,99.56892996548386,,,81.33491700034527,3
,,,,96.26815701335796,,,96.8023960563858,1
,,,,95.10542673697452,,,78.96411347222863,0
,,,,96.32198984946952,,,,3
,,,,97.5154750153069,,,44.50875967751756,3
,,,,97.71019185447516,,,79.82417952747072,4
,,,,98.21163240574133,,,76.23966809798503,1
,,,,99.4460346683894,,,50.01288906088217,3
,,,,,,,52.27194196539598,1
,,,,94.01668222693644,,,,1
,,,,99.94352129088595,,,76.60694677959377,2
,,,,100.0,,,86.85699874746764,2
,,,,98.64809997307955,,,40.0,2
,,,,97.43498443505732,,,91.04120647097582,3
,,,,,,,,4
,,,,100.0,,,54.2511077171538,1
,,,,95.77345497847628,,,96.1199328816722,0
,,,,96.76303311571964,,,101.85613460275512,0
,,,,96.73391155148768,,,54.99530465096701,2
,,,,95.7551592266091,,,76.61465500704293,4
,,,,100.0,,,77.97282891426599,3
,,,,98.2513256958366,,,48.03540289144868,0
,,,,95.741757690357,,,70.04940325480068,4
,,,,,,,96.06155152807654,1
,,,,99.6817552979928,,,,0
,,,,100.0,,,102.42993192044108,0
,,,,99.91047126080085,,,80.52822158626947,0
,,,,100.0,,,63.12936461978981,3
,,,,97.12063823149028,,,75.67682951075291,1
,,,,95.42995874716448,,,53.048105127291606,0
,,,,100.0,,,81.42352422024528,3
,,,,96.634360310678,,,72.11608781661245,0
,,,,99.27535908132631,,,68.60686649611394,2
,,,,96.32072320365585,,,53.30845907972162,3
,,,,,,,73.78611658562106,4
,,,,95.44350394046384,,,,4
,,,,100.0,,,54.44493803999542,4
,,,,98.77709005740137,,,91.21691211179926,
,,,,95.3105808535748,,,79.16875193878474,1
,,,,93.74774588039172,,,62.27530655533973,1
,,,,97.85583228063037,,,73.56861888612481,3
,,,,100.0,,,87.55392652820018,2
,,,,97.07621995238718,,,95.54461508074304,1
,,,,100.0,,,98.80428166319513,2
,,,,95.96815737451686,,,102.0034280719544,0
,,,,99.5254302859714,,,55.04407150368053,0
,,,,97.44353408096052,,,64.34963629943638,1
,,,,99.45409233832731,,,53.98240491241641,4
,,,,96.35552039715188,,,91.36468579522304,3
,,,,96.84255861536631,,,72.40683715921068,1
,,,,95.23556184581436,,,93.94091541303833,2
,,,,100.0,,,53.742218733078346,4
,,,,97.01786509237024,,,64.66224762935605,4
,,,,97.02855039939828,,,63.02587837045223,1
,,,,96.97804144334567,,,93.57639484066144,3
,,,,99.08966068031532,,,85.5115098920612,1
,,,,93.50919204999958,,,44.5646774239333,1
,,,,95.43999393427258,,,,1
,,,,100.0,,,89.39147864563884,2
,,,,98.46211078741013,,,,2
,,,,96.79001086457336,,,81.20462541616207,
,,,,99.76636029523613,,,77.71094292213485,3
,,,,98.40924895604208,,,61.04039869537934,4
,,,,100.0,,,91.0528569246262,2
,,,,96.78231271489574,,,57.0461420192074,3
,,,,96.402399499918,,,50.82979619921832,3
,,,,95.22947959504658,,,78.11498355468588,1
,,,,100.0,,,68.35127806484627,2
,,,,100.0,,,85.85315641010055,3
,,,,99.39910772484517,,,82.26757056604848,4
,,,,96.02534739627256,,,100.61654735723764,1
,,,,95.13943168226643,,,81.06823183239219,4
,,,,99.79714003387562,,,90.89742535025708,4
,,,,98.49095739646094,,,62.22963449467697,3
,,,,96.16286009531844,,,85.6739030703677,0
,,,,99.25186321272233,,,70.85102880603856,0
,,,,100.0,,,67.5902905551822,2
,,,,97.30391585377028,,,61.46218741479086,0
,,,,97.83163479625853,,,98.13556458658326,2
,,,,99.88516830701828,,,74.89679399846958,3
,,,,100.0,,,63.17376550208857,2
,,,,98.11360766465624,,,,0
,,,,,,,68.40069011668481,3
,,,,100.0,,,,1
,,,,96.69349427291874,,,118.5325595220546,0
,,,,98.84021130157356,,,56.86841311644526,3
,,,,100.0,,,102.97660739061232,1
,,,,99.37897206332748,,,62.8442063974,0
,,,,98.21248763815082,,,84.39005327578158,2
,,,,97.92533611824052,,,73.47595526208544,4
,,,,96.51103650697652,,,86.04620692584865,3
,,,,98.51778386124268,,,54.27028651930212,1
,,,,95.86877527021458,,,52.4390161218964,1
,,,,99.68981779448625,,,86.504144118033,0
,,,,99.86465606269984,,,,3
,,,,97.87514846939214,,,57.4705697571447,3
,,,,96.60448677312266,,,,3
,,,,94.5080275762365,,,55.58771981298594,2
,,,,96.36281924029768,,,57.49959691215005,0
,,,,96.59822840708313,,,68.83412092862513,1
,,,,98.1356277102492,,,42.23209593617847,0
,,,,96.22806828800424,,,53.98657561234839,0
,,,,99.77669132427312,,,95.10200058209412,0
,,,,100.0,,,89.35367356411447,0
,,,,98.2423750648596,,,264.64281151638994,0
,,,,95.29057365628772,,,83.92108305889663,0
,,,,93.50601609153216,,,94.5242529568873,2
,,,,98.11312205807218,,,68.67701078962547,0
,,,,97.2041976849216,,,72.19322414042,2
,,,,95.9403263666278,,,81.19359135705642,0
,,,,97.43285567585974,,,46.59290621496741,4
,,,,100.0,,,83.18658640605315,2
,,,,,,,,0
,,,,100.0,,,68.15797610083699,1
,,,,97.10354262988096,,,89.95890394530461,0
,,,,97.41163604854836,,,51.71847301303707,3
,,,,99.96010275511276,,,231.0362871673195,1
,,,,98.10865956544048,,,81.71773098973587,1
,,,,99.17941307920864,,,67.04476772951242,0
,,,,95.47613558652046,,,75.55990426478948,2
,,,,98.87668749641593,,,76.28148519871195,1
,,,,95.0055507191222,,,88.46153143416107,2
,,,,93.28391315508831,,,72.26377144027235,4
,,,,97.23105744801936,,,56.21552798756666,4
,,,,99.90385096418534,,,66.33135762522238,
,,,,98.75384688783308,,,69.76832026066683,2
,,,,97.64321205824018,,,,1
,,,,93.78143983298564,,,77.84128298277201,0
,,,,94.76405023949364,,,77.12416373531583,3
,,,,97.42997547858522,,,76.34783632863844,4
,,,,97.30831450982262,,,61.53724185825292,3
,,,,97.88594434925538,,,76.94687129088885,2
,,,,100.0,,,94.32450906894108,3
,,,,98.2840923543054,,,79.41829320463499,2
,,,,100.0,,,91.08491851116172,3
,,,,96.5586064056604,,,76.6337734986701,4
,,,,,,,,3
,,,,100.0,,,87.90508999410963,0
,,,,100.0,,,53.89095210842184,3
,,,,100.0,,,66.6254862594618,4
,,,,96.1128250447893,,,72.88069031865092,2
,,,,96.83191032634814,,,84.79151492555265,0
,,,,96.88797480290924,,,94.1185454540286,2
,,,,99.01648285664398,,,87.69707450891127,0
,,,,96.1078050920144,,,86.19191144692827,3
,,,,98.65585216784176,,,87.96900879583026,3
,,,,99.83232975755648,,,90.05982507513335,0
,,,,99.41657060428597,,,57.93558012989332,3
,,,,95.9962644621547,,,108.07207540076097,0
,,,,99.92571005088728,,,91.64579372558973,2
,,,,98.13952260031954,,,72.2852628308491,3
,,,,96.84757622287354,,,80.56960377851595,2
,,,,100.0,,,55.29818971416698,3
,,,,98.13304222875632,,,71.10244169998391,4
,,,,100.0,,,69.86815245531054,0
,,,,100.0,,,68.63392015603702,0
,,,,99.37769173945811,,,87.21636232864053,0
,,,,97.9202023238572,,,234.8409357359941,1
,,,,95.1482688431173,,,57.084196719483,4
,,,,95.04331442171664,,,57.36737530424102,1
,,,,100.0,,,45.52755701232368,4
,,,,99.06669371495282,,,88.19569769702898,1
,,,,100.0,,,71.63077743095128,3
,,,,98.31082394963934,,,86.32018709710702,2
,,,,97.7930396325436,,,122.10106676240682,
,,,,98.18795658478004,,,61.51722802508278,3
,,,,98.45356209510344,,,79.90461127428514,1
,,,,98.0901350394671,,,96.6479548032035,1
,,,,100.0,,,67.66511424663555,3
,,,,99.72976787792622,,,69.91169562981861,2
,,,,98.79252733697696,,,82.95484322155333,0
,,,,99.72106372199892,,,113.14344668615452,1
,,,,99.9367775502682,,,84.54553282169772,3
,,,,98.70867888978437,,,62.35803588287145,3
,,,,99.2219348719177,,,64.17182197713626,3
,,,,99.49028586421632,,,67.6739035027929,1
,,,,99.3987116981242,,,47.70626790813437,3
,,,,97.97435633837364,,,72.60996883269095,1
,,,,99.63123495122046,,,75.11199480890579,0
,,,,95.88392707608504,,,75.69084064235707,1
,,,,98.31738953410812,,,,4
,,,,,,,80.17954946030106,2
,,,,99.50595841714998,,,60.240717939088455,3
,,,,96.62441608926132,,,71.41595888290371,4
,,,,96.9276505698396,,,63.86107137615579,4
,,,,96.34200773222662,,,92.3198385808348,2
,,,,99.294460597107,,,64.72202364808778,2
,,,,94.60144192753,,,95.18408526376258,3
,,,,96.1752322387708,,,77.04463538432262,1
,,,,93.98361979480993,,,,2
,,,,,,,76.24916800500405,1
,,,,98.0674560383484,,,62.21600713529491,1
,,,,100.0,,,81.09029009519695,0
,,,,100.0,,,68.55101978729004,1
,,,,95.20814903646634,,,79.76414451817608,4
,,,,97.24329987488228,,,84.05881810262109,2
,,,,98.84498046960368,,,103.60655120017329,4
,,,,97.3510907228691,,,82.06316142549235,1
,,,,96.34162559969624,,,89.34937949560172,4
,,,,94.48864746548452,,,84.90793330664367,1
,,,,95.7773205414125,,,71.62521017208051,3
,,,,100.0,,,85.18657744121373,4
,,,,100.0,,,73.13582011056137,1
,,,,100.0,,,68.80626410544708,0
,,,,,,,58.65229521572661,1
,,,,96.0412213559414,,,84.79084658393738,0
,,,,98.94030124058438,,,66.47762107494432,3
,,,,99.10834814798322,,,84.426737694423,3
,,,,99.32157125436348,,,75.0703087105755,1
,,,,97.68038011354297,,,70.73718934729244,1
,,,,97.43335755864952,,,62.046375974907406,3
,,,,98.9695747352222,,,94.5118207894365,3
,,,,96.30621347320916,,,69.11039007623953,4
,,,,100.0,,,98.79873892124164,3
,,,,95.84675625795872,,,62.726824545594695,1
,,,,95.63738619592132,,,97.6151150191916,1
,,,,97.20308119113616,,,76.25911821050562,2
,,,,99.10850074851986,,,87.91094800066132,4
,,,,100.0,,,55.49179007014479,0
,,,,98.9158218356714,,,55.41963873448977,1
,,,,96.77934086959432,,,78.87004864510764,4
,,,,97.68640793054512,,,59.79191528307051,3
,,,,97.10733359984226,,,94.93482577622314,1
,,,,100.0,,,80.46007323808281,1
,,,,98.41903573738752,,,65.33734716648084,1
,,,,100.0,,,61.19939255661354,3
,,,,99.53814392613045,,,70.67198836223285,4
,,,,97.45772538525404,,,66.48256857871867,3
,,,,97.74315749603868,,,82.42935833081093,3
,,,,98.16358118955756,,,73.84887403780903,2
,,,,97.88302650424482,,,92.5256435090583,0
,,,,99.526650938084,,,84.48330658055403,4
,,,,98.84603347636106,,,61.995305522301805,2
,,,,96.90495555350472,,,68.61667392287465,4
,,,,,,,62.03233462262672,1
,,,,98.41730304773544,,,62.04576653832376,4
,,,,96.0667898768465,,,48.07080865969655,2
,,,,99.23878781769533,,,89.11874451377695,4
,,,,95.88916783694584,,,94.38480202657884,4
,,,,,,,60.186651043616266,3
,,,,97.8902156004942,,,58.6762784469584,1
,,,,98.12676689362844,,,83.41391648615577,3
,,,,96.31638854970352,,,62.7093737906222,3
,,,,97.75970975520056,,,94.11112734731554,2
,,,,97.7933714555456,,,64.24883385285474,2
,,,,97.97834849546317,,,42.92373114890231,4
,,,,100.0,,,73.0460703553665,3
,,,,96.8854136942894,,,66.11528192825273,4
,,,,98.43789449678904,,,77.20929426039005,3
,,,,95.37878565576132,,,69.76631840055586,2
,,,,,,,83.6481257456937,3
,,,,97.3574528062714,,,81.34689967673255,2
,,,,100.0,,,,1
,,,,95.4819426535068,,,77.861578958888,2
,,,,99.4397081109029,,,74.99065234650192,0
,,,,100.0,,,54.04030054216507,4
,,,,100.0,,,80.83918097282607,4
,,,,99.3362519416024,,,85.97934416235063,0
,,,,96.40313395114644,,,80.23477549941009,2
,,,,95.56410357455088,,,71.97736653947271,2
,,,,94.22906834119668,,,83.85515867815691,2
,,,,100.0,,,78.54935282721144,0
,,,,99.73621119518756,,,85.65161619070061,0
,,,,99.28206727402625,,,73.6863362276414,2
,,,,93.23664271069032,,,53.58962344332073,0
,,,,99.25817651332687,,,72.31848869777689,1
,,,,98.40054043054552,,,60.770006642349,1
,,,,98.66024269575836,,,68.04558240036314,0
,,,,97.16317564607344,,,76.29798661620232,3
,,,,98.32747586264628,,,89.8508566618164,3
,,,,95.90537922837078,,,84.99009621158899,1
,,,,98.15409048095574,,,78.13226034908142,2
,,,,95.45116644521146,,,93.7218673465848,1
,,,,,,,75.71061651022967,
,,,,99.69304306768493,,,78.03575252981885,2
,,,,99.45171786661942,,,69.31294957328129,3
,,,,94.98403500453956,,,58.95847236972649,4
,,,,98.1784667022045,,,83.35384524762551,4
,,,,99.44741708210324,,,51.47854922791746,0
,,,,99.52765030801912,,,61.03121188439441,3
,,,,100.0,,,77.66274930365591,4
,,,,96.07354895813152,,,62.2651372812268,2
,,,,97.3912623676271,,,75.26683110533871,2
,,,,98.86684430830948,,,77.21061553919802,1
,,,,98.33712656199032,,,66.5957495074173,1
,,,,99.7118188276104,,,75.82746777698351,3
,,,,94.29836033666852,,,75.62687052939003,1
,,,,97.3440009968546,,,57.89124100581645,0
,,,,97.35891413222484,,,83.19842228106641,3
,,,,99.56556896048995,,,44.53712782237815,0
,,,,100.0,,,103.17646047991254,1
,,,,98.64905198624876,,,83.01120615873475,3
,,,,100.0,,,90.31740831804588,4
,,,,97.8723726642819,,,84.92549605573294,4
,,,,96.76990448343004,,,74.35794063017157,1
,,,,100.0,,,,3
,,,,97.65841739859896,,,74.63140564919202,3
,,,,96.51385573680034,,,87.54175729784214,0
,,,,100.0,,,62.66010740716908,4
,,,,96.56229069612505,,,,4
,,,,99.10510248148118,,,47.847117669540495,3
,,,,100.0,,,,2
,,,,98.00659624092516,,,62.11999059827002,0
,,,,100.0,,,100.20524930802362,3
,,,,98.83630850972185,,,54.93839502261298,0
,,,,94.93359772636948,,,80.97830027237356,1
,,,,99.8991748237288,,,98.91708922106258,2
,,,,100.0,,,,0
,,,,99.03406123017776,,,97.82175235753915,4
,,,,97.35056609347671,,,100.04926924468045,1
,,,,98.61964692657614,,,75.84272275171112,3
,,,,96.97511640421492,,,82.12658367629712,4
,,,,100.0,,,77.92389586903691,1
,,,,98.56226636242975,,,82.21152794747555,
,,,,98.7640929691551,,,81.3269556087314,0
,,,,97.75300934536958,,,100.7609182687758,3
,,,,100.0,,,79.37670331549025,4
,,,,96.24808105956792,,,60.69342251755912,4
,,,,100.0,,,83.9375594106138,2
,,,,98.15708685717992,,,,3
,,,,98.52359361615602,,,62.67068841507603,4
,,,,96.1844232627564,,,62.057167177477766,0
,,,,100.0,,,,3
,,,,98.98803420944128,,,67.00445570178057,1
,,,,99.64258413155328,,,68.79626514514871,1
,,,,96.9505534052678,,,68.07793872344169,3
,,,,100.0,,,78.67695320295087,0
,,,,96.84777499618394,,,91.54848579182324,0
,,,,99.8940205347728,,,85.02953752781384,1
,,,,97.29598449882408,,,68.06604325407291,0
,,,,95.67164616870394,,,95.0709889046854,3
,,,,,,,88.0413956725435,
,,,,95.75778984338626,,,89.88696292617016,4
,,,,97.9327910596113,,,89.39891805143469,4
,,,,100.0,,,67.28116528415337,0
,,,,100.0,,,61.20219676662598,3
,,,,100.0,,,69.92365562800083,3
,,,,97.55792217387804,,,89.85906944795813,4
,,,,97.86060874886496,,,57.30187737842609,4
,,,,98.56762559168644,,,55.27340797767045,1
,,,,94.74623251368249,,,,0
,,,,96.88803363779078,,,56.15863392712625,4
,,,,96.8330679826772,,,63.163669867321694,1
,,,,96.25333244287502,,,76.86742643145955,3
